image_name,Type_1,Type_2,Type_3
50.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
51.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
52.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
53.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
54.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
55.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
56.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
57.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
58.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
59.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
60.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
61.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
62.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
63.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
64.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
65.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
66.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
67.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
68.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
69.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
70.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
71.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
72.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
73.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
74.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
75.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
76.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
77.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
78.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
79.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
80.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
81.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
82.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
83.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
84.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
85.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
86.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
87.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
88.jpg,0.28954797377150704,0.3552260131142465,0.3552260131142465
89.jpg,0.25938695871045986,0.3703065206447701,0.3703065206447701
90.jpg,0.20588566610334597,0.39705716694832704,0.39705716694832704
91.jpg,0.12675055178482536,0.43662472410758735,0.43662472410758735
92.jpg,0.045764605917315175,0.47711769704134244,0.47711769704134244
93.jpg,0.005388246437915233,0.4973058767810424,0.4973058767810424
94.jpg,6.0307964409801154e-05,0.4999698460177951,0.4999698460177951
95.jpg,4.820830151132931e-09,0.4999999975895849,0.4999999975895849
96.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
97.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
98.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
99.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
100.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
101.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
102.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
103.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
104.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
105.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
106.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
107.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
108.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
109.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
110.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
111.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
112.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
113.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
114.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
115.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
116.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
117.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
118.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
119.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
120.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
121.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
122.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
123.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
124.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
125.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
126.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
127.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
128.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
129.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
130.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
131.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
132.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
133.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
134.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
135.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
136.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
137.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
138.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
139.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
140.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
141.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
142.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
143.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
144.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
145.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
146.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
147.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
148.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
149.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
150.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
151.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
152.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
153.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
154.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
155.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
156.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
157.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
158.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
159.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
160.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
161.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
162.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
163.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
164.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
165.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
166.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
167.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
168.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
169.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
170.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
171.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
172.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
173.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
174.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
175.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
176.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
177.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
178.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
179.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
180.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
181.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
182.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
183.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
184.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
185.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
186.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
187.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
188.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
189.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
190.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
191.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
192.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
193.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
194.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
195.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
196.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
197.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
198.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
199.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
200.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
201.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
202.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
203.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
204.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
205.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
206.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
207.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
208.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
209.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
210.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
211.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
212.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
213.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
214.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
215.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
216.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
217.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
218.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
219.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
220.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
221.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
222.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
223.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
224.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
225.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
226.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
227.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
228.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
229.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
230.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
231.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
232.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
233.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
234.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
235.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
236.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
237.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
238.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
239.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
240.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
241.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
242.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
243.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
244.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
245.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
246.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
247.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
248.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
249.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
250.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
251.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
252.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
253.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
254.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
255.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
256.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
257.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
258.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
259.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
260.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
261.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
262.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
263.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
264.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
265.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
266.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
267.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
268.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
269.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
270.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
271.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
272.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
273.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
274.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
275.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
276.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
277.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
278.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
279.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
280.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
281.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
282.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
283.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
284.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
285.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
286.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
287.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
288.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
289.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
290.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
291.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
292.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
293.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
294.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
295.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
296.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
297.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
298.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
299.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
300.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
301.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
302.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
303.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
304.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
305.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
306.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
307.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
308.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
309.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
310.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
311.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
312.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
313.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
314.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
315.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
316.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
317.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
318.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
319.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
320.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
321.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
322.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
323.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
324.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
325.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
326.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
327.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
328.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
329.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
330.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
331.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
332.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
333.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
334.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
335.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
336.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
337.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
338.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
339.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
340.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
341.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
342.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
343.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
344.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
345.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
346.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
347.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
348.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
349.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
350.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
351.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
352.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
353.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
354.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
355.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
356.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
357.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
358.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
359.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
360.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
361.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
362.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
363.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
364.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
365.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
366.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
367.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
368.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
369.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
370.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
371.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
372.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
373.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
374.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
375.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
376.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
377.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
378.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
379.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
380.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
381.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
382.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
383.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
384.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
385.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
386.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
387.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
388.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
389.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
390.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
391.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
392.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
393.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
394.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
395.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
396.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
397.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
398.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
399.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
400.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
401.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
402.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
403.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
404.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
405.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
406.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
407.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
408.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
409.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
410.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
411.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
412.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
413.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
414.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
415.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
416.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
417.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
418.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
419.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
420.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
421.jpg,0.3333333333333333,0.3333333333333333,0.3333333333333333
